"plot_id","group_id","species","dbh_class_index","basal_cm2"
Large-006_1,salix_nigra_Large-006_1,Salix nigra,7,795.20000000000000000
"3463_3",carya_cordiformis_3463_3,Carya cordiformis,5,122.700000000000000000000
"1150_2",acer_saccharum_1150_2,Acer saccharum,4,220.9000000000000000000000
VIBI002_1,VIBI002_1st,Vitis riparia,4,88.3600000000000000000000
"1191_3",parthenocissus_quinquefolia_1191_3,Parthenocissus quinquefolia,2,14.43000000000000000000000
WCWoodlot2019_1,prunus_serotina_WCWoodlot2019_1,Prunus serotina,5,613.500000000000000000000
"1073_1","1073_1st",Prunus serotina,5,122.700000000000000000000
VIBI85_1,vitis_riparia_VIBI85_1,Vitis riparia,1,0.588900000000000000000000
"1316_1","1316_1st",Ulmus americana,6,481.000000000000000000000
"1174_2",rosa_multiflora_1174_2,Rosa multiflora,0,0.392600000000000000000000
"1115_1","1115_1st",Quercus alba,11,10323.38341543894
"1249_2",ulmus_rubra_1249_2,Ulmus rubra,1,0.196300000000000000000000
"1067_1","1067_1st",Nyssa sylvatica,3,11.0400000000000000000000
"1154_2",asimina_triloba_1154_2,Asimina triloba,3,11.0400000000000000000000
VIBI001_1,VIBI001_1st,Vitis riparia,3,110.4000000000000000000000
Large-034_1,standing_dead_Large-034_1,Standing dead,1,0.39260000000000000000
"1094_1","1094_1st",Acer saccharum,4,265.0800000000000000000000
"1276_1","1276_1st",Fraxinus sp.,7,397.600000000000000000000
"1146_1","1146_1st",Acer saccharum,6,962.000000000000000000000
VIBI76_1,acer_rubrum_VIBI76_1,Acer rubrum,11,1640.29621027394
"1002_1","1002_1st",Acer saccharum,3,850.0800000000000000000000
"3452_3",vitis_riparia_3452_3,Vitis riparia,4,88.360000000000000000
"3483_2",parthenocissus_quinquefolia_3483_2,Parthenocissus quinquefolia,1,13.348400000000000000000000
"4235_2",acer_sp.1_4235_2,Acer sp.,5,981.600000000000000000000
"1178_1","1178_1st",Fagus grandifolia,4,397.6200000000000000000000
"1283_3",standing_dead_1283_3,Standing dead,8,594.00000000000000000000
"3389_1","3389_1st",Acer negundo,2,4.81000000000000000000000
VIBI87_1,acer_saccharum_VIBI87_1,Acer saccharum,4,751.0600000000000000000000
"1336_1","1336_1st",Standing dead,7,397.600000000000000000000
"1098_1","1098_1st",Vitis riparia,3,66.2400000000000000000000
"1114_2",acer_saccharum_1114_2,Acer saccharum,2,4.81000000000000000000000
"1009_3",ulmus_americana_1009_3,Ulmus americana,6,240.500000000000000000000
VIBI021_1,VIBI021_1st,Acer saccharum,11,8628.21928947006
"1144_1","1144_1st",Platanus occidentalis,11,2596.72267773281
"1293_3",carya_laciniosa_1293_3,Carya laciniosa,3,11.0400000000000000000000
"1112_1","1112_1st",Acer rubrum,6,240.500000000000000000000
"1055_1","1055_1st",Prunus cerasus,4,44.1800000000000000000000
"3400_2",acer_rubrum_3400_2,Acer rubrum,5,245.400000000000000000000
"1013_3",fagus_grandifolia_1013_3,Fagus grandifolia,7,397.600000000000000000000
"1276_2",acer_saccharum_1276_2,Acer saccharum,2,9.62000000000000000000000
"1286_3",tilia_americana_1286_3,Tilia americana,11,1794.50913965703
VIBI022_1,VIBI022_1st,Fagus grandifolia,4,883.6000000000000000000000
"1359_2",quercus_alba_1359_2,Quercus alba,5,122.700000000000000000000
"1050_1","1050_1st",Fagus grandifolia,5,368.100000000000000000000
"1281_3",fagus_grandifolia_1281_3,Fagus grandifolia,5,122.700000000000000000000
"1352_1","1352_1st",Standing dead,4,44.1800000000000000000000
"1031a_3",acer_rubrum_1031a_3,Acer rubrum,3,11.0400000000000000000000
"1236_3",standing_dead_1236_3,Standing dead,4,44.1800000000000000000000
"3414_3",frangula_alnus_3414_3,Frangula alnus,0,80.09040000000000000000
"1173_3",standing_dead_1173_3,Standing dead,5,368.100000000000000000000
"1176_1","1176_1st",Standing dead,1,0.196300000000000000000000
Large-115_1,platanus_occidentalis_Large-115_1,Platanus occidentalis,1,0.78520000000000000000
"1124_3",lonicera_morrowii_1124_3,Lonicera morrowii,0,0.588900000000000000000000
"1200_1","1200_1st",Quercus alba,11,4417.86466911065
"1276_1","1276_1st",Acer saccharum,3,143.5200000000000000000000
"1221_1","1221_1st",Quercus alba,7,397.600000000000000000000
"1025_2","1025_2nd",Ostrya virginiana,4,265.0800000000000000000000
"1035_1","1035_1st",Fraxinus americana,4,44.1800000000000000000000
"1358_2",standing_dead_1358_2,Standing dead,8,594.00000000000000000000
"1083_2","1083_2nd",Fagus grandifolia,3,11.0400000000000000000000
"3455_1","3455_1st",Vitis sp.,3,22.0800000000000000000000
"1369_2",carpinus_caroliniana_1369_2,Carpinus caroliniana,3,11.0400000000000000000000
"1030_2","1030_2nd",Acer nigrum,3,22.0800000000000000000000
"1211_2",prunus_serotina_1211_2,Prunus serotina,3,33.1200000000000000000000
Large-039_1,ulmus_americana_Large-039_1,Ulmus americana,2,67.3400000000000000000
"1141_1","1141_1st",Crataegus crus-galli,7,2385.600000000000000000000
"3499_2",liriodendron_tulipifera_3499_2,Liriodendron tulipifera,12,7084.95116830223
"3381_3",vitis_riparia_3381_3,Vitis riparia,2,2.40500000000000000000000
"1216_3",toxicodendron_radicans_1216_3,Toxicodendron radicans,4,44.1800000000000000000000
"1082_1","1082_1st",Liriodendron tulipifera,8,594.00000000000000000000
"1275_2",quercus_rubra_1275_2,Quercus rubra,8,594.00000000000000000000
"4235_9",acer_nigrum_4235_9,Acer nigrum,6,1443.000000000000000000000
"3500_2",quercus_rubra_3500_2,Quercus rubra,11,3599.70754831789
"1083_3",acer_rubrum_1083_3,Acer rubrum,9,830.00000000000000000000
"1479_1",pyrus_sp.1_1479_1,Pyrus sp.,2,16.83500000000000000000000
"1194_2",standing_dead_1194_2,Standing dead,2,48.10000000000000000000000
Large-075_1,standing_dead_Large-075_1,Standing dead,2,4.8100000000000000000
VIBI037_1,VIBI037_1st,Lindera benzoin,1,0.196300000000000000000000
"1219a_3",ulmus_americana_1219a_3,Ulmus americana,11,2197.86607443305
"3668_3",standing_dead_3668_3,Standing dead,5,490.800000000000000000000
"1299_1","1299_1st",Aesculus glabra,1,0.39260000000000000000
"1377_2",quercus_alba_1377_2,Quercus alba,12,3589.08111116712
"1265_3",standing_dead_1265_3,Standing dead,1,0.196300000000000000000000
"1035_3",fagus_grandifolia_1035_3,Fagus grandifolia,5,245.400000000000000000000
"1325_1","1325_1st",Acer saccharum,6,1683.500000000000000000000
"1025_3",quercus_rubra_1025_3,Quercus rubra,11,4729.47924442022
"1126_1","1126_1st",Vitis aestivalis,4,44.1800000000000000000000
VIBI84_1,standing_dead_VIBI84_1,Standing dead,6,481.000000000000000000000
"1269_1","1269_1st",Carpinus caroliniana,3,11.0400000000000000000000
"1141_1","1141_1st",Fraxinus americana,6,721.500000000000000000000
"1135_3",liriodendron_tulipifera_1135_3,Liriodendron tulipifera,5,245.400000000000000000000
"3495_1","3495_1st",Acer saccharum,4,309.2600000000000000000000
VIBI034_1,VIBI034_1st,Hamamelis virginiana,2,9.62000000000000000000000
"1253_1","1253_1st",Fraxinus sp.,7,795.200000000000000000000
"1198_3",acer_rubrum_1198_3,Acer rubrum,10,1104.00000000000000000000
"1126_3",standing_dead_1126_3,Standing dead,5,981.600000000000000000000
"1169_3",acer_saccharum_1169_3,Acer saccharum,3,66.2400000000000000000000
SC276CCGrant_2,ulmus_americana_SC276CCGrant_2,Ulmus americana,3,11.0400000000000000000000
"1287_2",ulmus_rubra_1287_2,Ulmus rubra,4,88.3600000000000000000000
"1081_3",fagus_grandifolia_1081_3,Fagus grandifolia,1,5.103800000000000000000000
"1112_2",standing_dead_1112_2,Standing dead,8,594.00000000000000000000
"1021_2","1021_2nd",Vitis sp.,3,11.0400000000000000000000
"1113_1","1113_1st",Acer saccharum,6,481.00000000000000000
"3406_1","3406_1st",Juglans nigra,10,1104.00000000000000000000
"1055_2","1055_2nd",Fraxinus pennsylvanica,2,4.8100000000000000000
Large-063_1,standing_dead_Large-063_1,Standing dead,8,594.00000000000000000000
"1258_1","1258_1st",Tilia americana,4,88.3600000000000000000000
"1054_1","1054_1st",Acer negundo,8,594.00000000000000000000
"1212_3",betula_alleghaniensis_1212_3,Betula alleghaniensis,3,11.0400000000000000000000
"1240_3",liriodendron_tulipifera_1240_3,Liriodendron tulipifera,10,3312.00000000000000000000
"3511_1","3511_1st",Lindera benzoin,0,1.96300000000000000000
Exclosure101Be_inside_spring2015_1,acer_rubrum_Exclosure101Be_inside_spring2015_1,Acer rubrum,3,11.0400000000000000000000
"1159_3",ulmus_americana_1159_3,Ulmus americana,4,44.1800000000000000000000
"1224_1","1224_1st",Vitis sp.,4,132.540000000000000000
"1099_3",ostrya_virginiana_1099_3,Ostrya virginiana,2,4.8100000000000000000
"1040_3",fraxinus_pennsylvanica_1040_3,Fraxinus pennsylvanica,1,0.196300000000000000000000
"1325_2",lindera_benzoin_1325_2,Lindera benzoin,2,7.21500000000000000000000
"1393_1","1393_1st",Standing dead,5,245.400000000000000000000
"1198_2",quercus_palustris_1198_2,Quercus palustris,10,3312.00000000000000000000
"1051_1","1051_1st",Vitis sp.,2,2.40500000000000000000000
"1233_2",acer_saccharum_1233_2,Acer saccharum,4,1016.140000000000000000
"1061_3",fagus_grandifolia_1061_3,Fagus grandifolia,4,485.9800000000000000000000
"1229_1","1229_1st",Standing dead,5,122.700000000000000000000
"1173_2",ulmus_americana_1173_2,Ulmus americana,8,594.00000000000000000000
JacksonWetWoods_1,crataegus_sp.1_JacksonWetWoods_1,Crataegus sp.,3,11.0400000000000000000000
"1167_3",crataegus_punctata_1167_3,Crataegus punctata,3,22.080000000000000000
"1156_1","1156_1st",Acer negundo,11,3140.85437931620
"1103_3",carya_ovata_1103_3,Carya ovata,9,1660.0000000000000000
,,Ulmus americana,4,883.6000000000000000000000
"1216_3",carya_cordiformis_1216_3,Carya cordiformis,5,122.700000000000000000000
Weintraub_2019_1_1,nyssa_sylvatica_Weintraub_2019_1_1,Nyssa sylvatica,4,662.7000000000000000000000
"1078_1","1078_1st",Toxicodendron radicans,4,88.3600000000000000000000
"1381_2",standing_dead_1381_2,Standing dead,7,795.200000000000000000000
Large-123_1,standing_dead_Large-123_1,Standing dead,6,481.000000000000000000000
"1065_3",pinus_sylvestris_1065_3,Pinus sylvestris,8,594.00000000000000000000
"1286_3",vitis_aestivalis_1286_3,Vitis aestivalis,3,33.1200000000000000000000
"1194_1","1194_1st",Rhamnus frangula,1,0.196300000000000000000000
"1223_3",crataegus_sp.1_1223_3,Crataegus sp.,4,44.1800000000000000000000
"1229_2",acer_saccharum_1229_2,Acer saccharum,5,368.100000000000000000000
"1371_1","1371_1st",Standing dead,4,883.600000000000000000
"1039_3",carya_cordiformis_1039_3,Carya cordiformis,3,33.1200000000000000000000
"3397_2",prunus_serotina_3397_2,Prunus serotina,4,44.1800000000000000000000
"1314_1","1314_1st",Carya glabra,4,44.1800000000000000000000
"1292_1","1292_1st",Prunus serotina,2,9.6200000000000000000
"1154_3",asimina_triloba_1154_3,Asimina triloba,4,132.5400000000000000000000
"1119_3",standing_dead_1119_3,Standing dead,0,0.196300000000000000000000
"4448_1",acer_saccharum_4448_1,Acer saccharum,6,1202.500000000000000000000
"1098_2","1098_2nd",Ulmus americana,6,481.000000000000000000000
"1261_1","1261_1st",Fraxinus sp.,2,2.40500000000000000000000
"1126_3",liriodendron_tulipifera_1126_3,Liriodendron tulipifera,9,830.00000000000000000000
"1373_2",frangula_alnus_1373_2,Frangula alnus,4,44.1800000000000000000000
"1357_2",acer_rubrum_1357_2,Acer rubrum,2,2.40500000000000000000000
"1003_1","1003_1st",Acer rubrum,3,33.1200000000000000000000
LtoL-019_1,fraxinus_pennsylvanica_LtoL-019_1,Fraxinus pennsylvanica,2,4.8100000000000000000
"1216_2",liriodendron_tulipifera_1216_2,Liriodendron tulipifera,11,11280.72879874898
"1267_1","1267_1st",Acer saccharum,4,220.9000000000000000000000
"1099_3",acer_rubrum_1099_3,Acer rubrum,6,721.500000000000000000000
"1101_1","1101_1st",Rhus typhina,5,122.700000000000000000000
"1298_2",quercus_alba_1298_2,Quercus alba,13,5526.98824749725
"1299_3",aesculus_glabra_1299_3,Aesculus glabra,2,2.40500000000000000000000
"1021_1","1021_1st",Vitis aestivalis,4,44.1800000000000000000000
"1243_3",fagus_grandifolia_1243_3,Fagus grandifolia,2,19.24000000000000000000000
"1240_2",nyssa_sylvatica_1240_2,Nyssa sylvatica,3,11.0400000000000000000000
"1277_2",crataegus_sp.2_1277_2,Crataegus sp.,4,265.0800000000000000000000
SC295CCGrant_1,standing_dead_SC295CCGrant_1,Standing dead,1,0.196300000000000000000000
"1295_3",asimina_triloba_1295_3,Asimina triloba,1,0.196300000000000000000000
"3433_1","3433_1st",Acer rubrum,8,594.00000000000000000000
X-Large-40_1,lindera_benzoin_X-Large-40_1,Lindera benzoin,0,0.785200000000000000000000
"1212_2",vitis_labrusca_1212_2,Vitis labrusca,2,16.8350000000000000000
VIBI035_1,VIBI035_1st,Acer nigrum,2,2.40500000000000000000000
"1041_2","1041_2nd",Standing dead,4,88.3600000000000000000000
VIBI044_1,VIBI044_1st,Acer rubrum,2,7.21500000000000000000000
"1243_1","1243_1st",Prunus serotina,1,0.196300000000000000000000
"1267_1","1267_1st",Fagus grandifolia,2,16.8350000000000000000
"1011_2","1011_2nd",Crataegus sp.,5,122.700000000000000000000
LtoL-033_2,catalpa_bignoniodes_LtoL-033_2,Catalpa bignoniodes,5,122.700000000000000000000
"1039_1","1039_1st",Quercus rubra,1,0.196300000000000000000000
VIBI033_1,VIBI033_1st,Tsuga canadensis,3,33.120000000000000000
"1182_1","1182_1st",Standing dead,2,26.45500000000000000000000
Large-108_1,lonicera_morrowii_Large-108_1,Lonicera morrowii,0,0.196300000000000000000000
VIBI015 (1294)_1,VIBI015 (1294)_1st,Standing dead,3,11.0400000000000000000000
"3903A_2",acer_saccharum_3903A_2,Acer saccharum,9,4150.00000000000000000000
"2557_1",tsuga_canadensis_2557_1,Tsuga canadensis,7,795.200000000000000000000
"1146_1","1146_1st",Quercus rubra,8,594.00000000000000000000
LtoL-016_2,toxicodendron_radicans_LtoL-016_2,Toxicodendron radicans,1,1.17780000000000000000
"1141_1","1141_1st",Crataegus sp.,6,1202.500000000000000000000
Large-018_1,rhamnus_frangula_Large-018_1,Rhamnus frangula,0,4.51490000000000000000
"1264_3",fagus_grandifolia_1264_3,Fagus grandifolia,11,9842.17781470695
"3435_2",vitis_riparia_3435_2,Vitis riparia,2,4.8100000000000000000
"3452_2",berberis_thunbergii_3452_2,Berberis thunbergii,0,0.98150000000000000000
"1394_1","1394_1st",Carya cordiformis,1,0.196300000000000000000000
"1379_2",frangula_alnus_1379_2,Frangula alnus,1,52.33358000000000000000
"1240_3",acer_rubrum_1240_3,Acer rubrum,8,1188.00000000000000000000
"1332_1","1332_1st",Acer rubrum,4,220.9000000000000000000000
"1197_2",fagus_grandifolia_1197_2,Fagus grandifolia,4,441.8000000000000000000000
Large-031_1,liriodendron_tulipifera_Large-031_1,Liriodendron tulipifera,14,3186.90227363619
VIBI55_1,hamamelis_virginiana_VIBI55_1,Hamamelis virginiana,2,45.69500000000000000000000
"1025_2","1025_2nd",Magnolia acuminata,4,44.1800000000000000000000
bonnie_park_wet_woods_1,nyssa_sylvatica_bonnie_park_wet_woods_1,Nyssa sylvatica,3,33.1200000000000000000000
Large-105_1,acer_rubrum_Large-105_1,Acer rubrum,3,11.0400000000000000000000
"1351_2",robinia_pseudoacacia_1351_2,Robinia pseudoacacia,8,594.00000000000000000000
"1124_2",carya_cordiformis_1124_2,Carya cordiformis,3,11.0400000000000000000000
"3903_10",fraxinus_pennsylvanica_3903_10,Fraxinus pennsylvanica,1,0.196300000000000000000000
LtoL-037_1,standing_dead_LtoL-037_1,Standing dead,5,122.700000000000000000000
"3386_1","3386_1st",Pyrus sp.,4,220.900000000000000000
"1206_2",acer_nigrum_1206_2,Acer nigrum,2,4.8100000000000000000
"1252_1","1252_1st",Fraxinus sp.,11,2419.22269280499
"1065_3",lindera_benzoin_1065_3,Lindera benzoin,0,0.196300000000000000000000
"1041_3",crataegus_sp.1_1041_3,Crataegus sp.,4,44.1800000000000000000000
VIBI016_1,VIBI016_1st,Standing dead,2,19.24000000000000000000000
"1097_2","1097_2nd",Carpinus caroliniana,2,2.40500000000000000000000
"1054_2","1054_2nd",Fraxinus americana,4,44.1800000000000000000000
Large-005_1,standing_dead_Large-005_1,Standing dead,5,245.40000000000000000
"1076_2","1076_2nd",Crataegus sp.,4,44.1800000000000000000000
"1281_3",standing_dead_1281_3,Standing dead,2,7.2150000000000000000
"3367_2","3367_2nd",Standing dead,4,44.1800000000000000000000
"1368_2",fagus_grandifolia_1368_2,Fagus grandifolia,3,220.8000000000000000000000
"1332_1","1332_1st",Fagus grandifolia,11,7643.40853238600
SC254CCGrant_1,acer_rubrum_SC254CCGrant_1,Acer rubrum,10,1104.00000000000000000000
"1052_3",acer_rubrum_1052_3,Acer rubrum,5,122.700000000000000000000
WCWoodlot2016_1,quercus_alba_WCWoodlot2016_1,Quercus alba,11,6386.59082937250
Large-018_1,crataegus_sp.1_Large-018_1,Crataegus sp.,3,33.1200000000000000000000
"1294_3",fagus_grandifolia_1294_3,Fagus grandifolia,10,1104.00000000000000000000
"1322_1","1322_1st",Quercus muehlenbergii,9,830.00000000000000000000
"1216_1","1216_1st",Crataegus sp.,2,4.81000000000000000000000
"1141_1","1141_1st",Pyrus malus,3,22.0800000000000000000000
"1179_2",acer_saccharum_1179_2,Acer saccharum,5,122.700000000000000000000
"1259_1","1259_1st",Quercus rubra,9,2490.00000000000000000000
"3364_2","3364_2nd",Acer rubrum,3,11.0400000000000000000000
"3435_1","3435_1st",Ulmus rubra,3,11.0400000000000000000000
Large-113_1,standing_dead_Large-113_1,Standing dead,1,0.196300000000000000000000
"1284_3",carpinus_caroliniana_1284_3,Carpinus caroliniana,3,121.4400000000000000000000
"1390_1","1390_1st",Rhamnus frangula,2,33.67000000000000000000000
"1050_1","1050_1st",Acer rubrum,6,240.500000000000000000000
"4235a_10",ulmus_americana_4235a_10,Ulmus americana,9,830.00000000000000000000
"3435_1","3435_1st",Vitis sp.,2,9.6200000000000000000
"3402_2",salix_sp.1_3402_2,Salix sp.,6,240.500000000000000000000
VIBI67_1,acer_negundo_VIBI67_1,Acer negundo,11,1590.43128087983
"1144_1","1144_1st",Acer rubrum,8,594.00000000000000000000
"1374_2",acer_saccharum_1374_2,Acer saccharum,4,132.5400000000000000000000
"1011_1","1011_1st",Parthenocissus quinquefolia,1,0.785200000000000000000000
"1208_2",crataegus_sp.1_1208_2,Crataegus sp.,4,265.080000000000000000
"1174_3",ulmus_americana_1174_3,Ulmus americana,2,2.40500000000000000000000
"3439_1","3439_1st",Quercus rubra,7,397.600000000000000000000
"1200_1","1200_1st",Prunus serotina,10,1104.00000000000000000000
"1380_2",liriodendron_tulipifera_1380_2,Liriodendron tulipifera,2,2.40500000000000000000000
"1292_3",quercus_velutina_1292_3,Quercus velutina,11,5876.54540808056
"1124_3",prunus_serotina_1124_3,Prunus serotina,1,1.37410000000000000000
"3411_2",standing_dead_3411_2,Standing dead,5,122.700000000000000000000
"1143_3",standing_dead_1143_3,Standing dead,11,1676.38525588205
"1265_1","1265_1st",Picea abies,8,1782.00000000000000000000
"1201_3",hamamelis_virginiana_1201_3,Hamamelis virginiana,3,22.080000000000000000
"1221_2",quercus_alba_1221_2,Quercus alba,7,397.600000000000000000000
Large-051_1,standing_dead_Large-051_1,Standing dead,5,1104.30000000000000000
"1187_1","1187_1st",Sassafras albidum,8,594.00000000000000000000
Exclosure15SC_outside_fall2015_1,fagus_grandifolia_Exclosure15SC_outside_fall2015_1,Fagus grandifolia,2,33.6700000000000000000
"1226_2",sassafras_albidum_1226_2,Sassafras albidum,7,397.600000000000000000000
"1196_3",vitis_riparia_1196_3,Vitis riparia,3,22.0800000000000000000000
"1048_2","1048_2nd",Crataegus sp.,2,4.8100000000000000000
"1196_2",ulmus_americana_1196_2,Ulmus americana,6,240.500000000000000000000
VIBI031_1,VIBI031_1st,Prunus serotina,7,397.600000000000000000000
"1371_2",nyssa_sylvatica_1371_2,Nyssa sylvatica,1,0.196300000000000000000000
Large-120_1,fraxinus_pennsylvanica_Large-120_1,Fraxinus pennsylvanica,1,102.46860000000000000000
"1243a_2",fagus_grandifolia_1243a_2,Fagus grandifolia,7,1590.400000000000000000000
"1022_1","1022_1st",Standing dead,2,4.81000000000000000000000
"1058_1","1058_1st",Acer saccharinum,10,1104.00000000000000000000
"1136_3",quercus_coccinea_1136_3,Quercus coccinea,9,830.00000000000000000000
"1122_1","1122_1st",Acer rubrum,9,1660.00000000000000000000
"1169_3",acer_saccharum_1169_3,Acer saccharum,5,1104.300000000000000000000
"1094_2","1094_2nd",Fraxinus pennsylvanica,1,11.58170000000000000000
Large-114_1,acer_rubrum_Large-114_1,Acer rubrum,12,10484.67278227424
"1201_3",quercus_rubra_1201_3,Quercus rubra,11,2248.00589318435
"1259_1","1259_1st",Quercus rubra,13,5515.41147856878
"1008_2","1008_2nd",Acer rubrum,10,2208.00000000000000000000
VIBI025_1,VIBI025_1st,Hamamelis virginiana,3,121.4400000000000000000000
"4235A_12",ulmus_americana_4235A_12,Ulmus americana,9,830.00000000000000000000
"1351_2",acer_rubrum_1351_2,Acer rubrum,3,11.0400000000000000000000
"1174_2",parthenocissus_quinquefolia_1174_2,Parthenocissus quinquefolia,1,0.392600000000000000000000
"1358_2",standing_dead_1358_2,Standing dead,6,481.000000000000000000000
"1300_1","1300_1st",Crataegus sp.,2,12.0250000000000000000
"3964_2",acer_saccharinum_3964_2,Acer saccharinum,7,1590.400000000000000000000
"3435_1","3435_1st",Toxicodendron radicans,3,33.1200000000000000000000
"1146_1","1146_1st",Prunus serotina,2,2.40500000000000000000000
VIBI044_1,VIBI044_1st,Amelanchier sp.,3,11.0400000000000000000000
"3367_3",vitis_aestivalis_3367_3,Vitis aestivalis,2,24.05000000000000000000000
"1012_1","1012_1st",Acer saccharum,3,220.8000000000000000000000
"3425_3",acer_rubrum_3425_3,Acer rubrum,11,1541.33604168586
"3596_2","3596_2nd",Carya cordiformis,3,11.0400000000000000000000
"1231_1","1231_1st",Acer rubrum,7,2385.600000000000000000000
"1258_3",fagus_grandifolia_1258_3,Fagus grandifolia,11,2131.89262870767
"3394_3",ulmus_americana_3394_3,Ulmus americana,6,240.500000000000000000000
VIBI034_1,VIBI034_1st,Fagus grandifolia,3,33.1200000000000000000000
"1201_2",parthenocissus_quinquefolia_1201_2,Parthenocissus quinquefolia,1,0.588900000000000000000000
"3459_3",crataegus_crus-galli_3459_3,Crataegus crus-galli,4,88.360000000000000000
VIBI81_1,lindera_benzoin_VIBI81_1,Lindera benzoin,3,198.7200000000000000000000
VIBI036_1,VIBI036_1st,Fagus grandifolia,1,0.196300000000000000000000
"1264_3",acer_saccharum_1264_3,Acer saccharum,3,276.0000000000000000000000
"3405_3",rosa_multiflora_3405_3,Rosa multiflora,0,0.981500000000000000000000
"1383_1","1383_1st",Lindera benzoin,2,9.62000000000000000000000
"1026_3",quercus_rubra_1026_3,Quercus rubra,4,88.3600000000000000000000
"1394_1","1394_1st",Acer rubrum,12,4526.79939437387
"1135_3",fagus_grandifolia_1135_3,Fagus grandifolia,3,11.0400000000000000000000
"1288_2",acer_rubrum_1288_2,Acer rubrum,7,1192.800000000000000000000
VIBI57_1,frangula_alnus_VIBI57_1,Frangula alnus,3,22.080000000000000000
"1147_3",standing_dead_1147_3,Standing dead,4,176.7200000000000000000000
"1127_3",tsuga_canadensis_1127_3,Tsuga canadensis,7,397.600000000000000000000
VIBI80_1,quercus_velutina_VIBI80_1,Quercus velutina,10,2208.00000000000000000000
"1060_1","1060_1st",Acer saccharum,3,66.2400000000000000000000
"1319_1","1319_1st",Acer saccharum,5,613.500000000000000000000
"1162_3",toxicodendron_radicans_1162_3,Toxicodendron radicans,3,11.0400000000000000000000
"1083_1","1083_1st",Acer rubrum,7,795.200000000000000000000
"1267_3",prunus_serotina_1267_3,Prunus serotina,7,397.600000000000000000000
"1045_2","1045_2nd",Acer saccharum,5,490.800000000000000000000
"1266_1","1266_1st",Acer negundo,2,19.24000000000000000000000
"1076_3",liriodendron_tulipifera_1076_3,Liriodendron tulipifera,1,4.711200000000000000000000
"1092_2","1092_2nd",Standing dead,10,1104.00000000000000000000
"1019_1","1019_1st",Populus deltoides,11,4406.09155064132
"1024_2","1024_2nd",Ostrya virginiana,3,22.0800000000000000000000
"3378_2",acer_nigrum_3378_2,Acer nigrum,11,1458.96348230873
"1299_2",standing_dead_1299_2,Standing dead,0,1.766700000000000000000000
"1248_3",fagus_grandifolia_1248_3,Fagus grandifolia,7,795.20000000000000000
"1173_2",juglans_nigra_1173_2,Juglans nigra,8,1782.0000000000000000
"1201_3",standing_dead_1201_3,Standing dead,6,962.000000000000000000000
"1218_2",acer_saccharum_1218_2,Acer saccharum,8,594.00000000000000000000
"1081_1","1081_1st",Standing dead,5,122.700000000000000000000
"3455_3",prunus_serotina_3455_3,Prunus serotina,4,44.1800000000000000000000
"1140_1","1140_1st",Liriodendron tulipifera,8,1782.00000000000000000000
"1178_2",fagus_grandifolia_1178_2,Fagus grandifolia,4,574.3400000000000000000000
"1369_1","1369_1st",Fraxinus sp.,5,613.500000000000000000000
"1089_1","1089_1st",Standing dead,4,44.1800000000000000000000
"1039_2","1039_2nd",Acer nigrum,7,397.600000000000000000000
Large-063_1,quercus_bicolor_Large-063_1,Quercus bicolor,9,830.00000000000000000000
VIBI57_1,quercus_rubra_VIBI57_1,Quercus rubra,7,397.600000000000000000000
"1010_2","1010_2nd",Berberis thunbergii,0,0.196300000000000000000000
Exclosure102Be_inside_fall2015_1,sassafras_albidum_Exclosure102Be_inside_fall2015_1,Sassafras albidum,8,594.00000000000000000000
"1047_1","1047_1st",Cornus florida,1,0.196300000000000000000000
"3365_2","3365_2nd",Acer saccharum,8,594.00000000000000000000
"1276_1","1276_1st",Acer rubrum,2,7.2150000000000000000
"1322_2",ulmus_rubra_1322_2,Ulmus rubra,7,397.600000000000000000000
"1128_3",fraxinus_pennsylvanica_1128_3,Fraxinus pennsylvanica,2,14.43000000000000000000000
VIBI51_1,acer_saccharum_VIBI51_1,Acer saccharum,9,830.00000000000000000000
"4235_12",crataegus_punctata_4235_12,Crataegus punctata,3,11.0400000000000000000000
"1128_3",fagus_grandifolia_1128_3,Fagus grandifolia,1,4.31860000000000000000
"1350_2",asimina_triloba_1350_2,Asimina triloba,4,88.360000000000000000
"1256_abbrev_1",acer_saccharum_1256_abbrev_1,Acer saccharum,5,122.700000000000000000000
"3402_2",salix_sp.1_3402_2,Salix sp.,5,613.50000000000000000
"1102_3",quercus_palustris_1102_3,Quercus palustris,11,5959.67980367617
Large-042_1,ulmus_americana_Large-042_1,Ulmus americana,7,397.600000000000000000000
"1126a_3",liquidambar_styraciflua_1126a_3,Liquidambar styraciflua,1,0.196300000000000000000000
"3395_2",fraxinus_pennsylvanica_3395_2,Fraxinus pennsylvanica,2,4.8100000000000000000
"1237_2",fagus_grandifolia_1237_2,Fagus grandifolia,5,613.500000000000000000000
LtoL-017_1,populus_deltoides_LtoL-017_1,Populus deltoides,10,1104.00000000000000000000
"1015_2","1015_2nd",Standing dead,7,1590.400000000000000000000
"3495_1","3495_1st",Carya cordiformis,3,11.0400000000000000000000
"1045_1","1045_1st",Liriodendron tulipifera,12,10171.81727786650
"3465_1","3465_1st",Picea abies,5,490.800000000000000000000
"1135_3",liriodendron_tulipifera_1135_3,Liriodendron tulipifera,11,6892.19089705960
"2176_1",standing_dead_2176_1,Standing dead,2,7.21500000000000000000000
